-3300	50250
-1800	50250
-300	50250
1200	50250
2700	50250
4200	50250
5700	50250
7200	50250
8700	50250
10200	50250
11700	50250
13200	50250
14700	50250
16200	50250
17700	50250
19200	50250
20700	50250
22200	50250
23700	50250
25200	50250
26700	50250
28200	50250
29700	50250
31200	50250
32700	50250
34200	50250
35700	50250
37200	50250
38700	50250
40200	50250
41700	50250
43200	50250
44700	50250
46200	50250
47700	50250
49200	50250
50700	50250
52200	50250
53700	50250
55200	50250
56700	50250
58200	50250
59700	50250
61200	50250
62700	50250
-30300	51750
-28800	51750
-27300	51750
-25800	51750
-24300	51750
-22800	51750
-21300	51750
-19800	51750
-18300	51750
-16800	51750
-15300	51750
-13800	51750
-12300	51750
-10800	51750
-9300	51750
-7800	51750
-6300	51750
-4800	51750
-3300	51750
-1800	51750
-300	51750
1200	51750
2700	51750
4200	51750
5700	51750
7200	51750
8700	51750
10200	51750
11700	51750
13200	51750
14700	51750
16200	51750
17700	51750
19200	51750
20700	51750
22200	51750
23700	51750
25200	51750
26700	51750
28200	51750
29700	51750
31200	51750
32700	51750
34200	51750
35700	51750
37200	51750
38700	51750
40200	51750
41700	51750
43200	51750
44700	51750
46200	51750
47700	51750
49200	51750
50700	51750
52200	51750
53700	51750
55200	51750
56700	51750
58200	51750
59700	51750
61200	51750
62700	51750
-30300	53250
-28800	53250
-27300	53250
-25800	53250
-24300	53250
-22800	53250
-21300	53250
-19800	53250
-18300	53250
-16800	53250
-15300	53250
-13800	53250
-12300	53250
-10800	53250
-9300	53250
-7800	53250
-6300	53250
-4800	53250
-3300	53250
-1800	53250
-300	53250
1200	53250
2700	53250
4200	53250
5700	53250
7200	53250
8700	53250
10200	53250
11700	53250
13200	53250
14700	53250
16200	53250
17700	53250
19200	53250
20700	53250
22200	53250
23700	53250
25200	53250
26700	53250
28200	53250
29700	53250
31200	53250
32700	53250
34200	53250
35700	53250
37200	53250
38700	53250
40200	53250
41700	53250
43200	53250
44700	53250
46200	53250
47700	53250
49200	53250
50700	53250
52200	53250
53700	53250
55200	53250
56700	53250
58200	53250
59700	53250
61200	53250
62700	53250
-28800	54750
-27300	54750
-25800	54750
-24300	54750
-22800	54750
-21300	54750
-19800	54750
-18300	54750
-16800	54750
-15300	54750
-13800	54750
-12300	54750
-10800	54750
-9300	54750
-7800	54750
-6300	54750
-4800	54750
-3300	54750
-1800	54750
-300	54750
1200	54750
2700	54750
4200	54750
5700	54750
7200	54750
8700	54750
10200	54750
11700	54750
13200	54750
14700	54750
16200	54750
17700	54750
19200	54750
20700	54750
22200	54750
23700	54750
25200	54750
26700	54750
28200	54750
29700	54750
31200	54750
32700	54750
34200	54750
35700	54750
37200	54750
38700	54750
40200	54750
41700	54750
43200	54750
44700	54750
46200	54750
47700	54750
49200	54750
50700	54750
52200	54750
53700	54750
55200	54750
56700	54750
58200	54750
59700	54750
61200	54750
-28800	56250
-27300	56250
-25800	56250
-24300	56250
-22800	56250
-21300	56250
-19800	56250
-18300	56250
-16800	56250
-15300	56250
-13800	56250
-12300	56250
-10800	56250
-9300	56250
-7800	56250
-6300	56250
-4800	56250
-3300	56250
-1800	56250
-300	56250
1200	56250
2700	56250
4200	56250
5700	56250
7200	56250
8700	56250
10200	56250
11700	56250
13200	56250
14700	56250
16200	56250
17700	56250
19200	56250
20700	56250
22200	56250
23700	56250
25200	56250
26700	56250
28200	56250
29700	56250
31200	56250
32700	56250
34200	56250
35700	56250
37200	56250
38700	56250
40200	56250
41700	56250
43200	56250
44700	56250
46200	56250
47700	56250
49200	56250
50700	56250
52200	56250
53700	56250
55200	56250
56700	56250
58200	56250
59700	56250
61200	56250
-28800	57750
-27300	57750
-25800	57750
-24300	57750
-22800	57750
-21300	57750
-19800	57750
-18300	57750
-16800	57750
-15300	57750
-13800	57750
-12300	57750
-10800	57750
-9300	57750
-7800	57750
-6300	57750
-4800	57750
-3300	57750
-1800	57750
-300	57750
1200	57750
2700	57750
4200	57750
5700	57750
7200	57750
8700	57750
10200	57750
11700	57750
13200	57750
14700	57750
16200	57750
17700	57750
19200	57750
20700	57750
22200	57750
23700	57750
25200	57750
26700	57750
28200	57750
29700	57750
31200	57750
32700	57750
34200	57750
35700	57750
37200	57750
38700	57750
40200	57750
41700	57750
43200	57750
44700	57750
46200	57750
47700	57750
49200	57750
50700	57750
52200	57750
53700	57750
55200	57750
56700	57750
58200	57750
59700	57750
61200	57750
-28800	59250
-27300	59250
-25800	59250
-24300	59250
-22800	59250
-21300	59250
-19800	59250
-18300	59250
-16800	59250
-15300	59250
-13800	59250
-12300	59250
-10800	59250
-9300	59250
-7800	59250
-6300	59250
-4800	59250
-3300	59250
-1800	59250
-300	59250
1200	59250
2700	59250
4200	59250
5700	59250
7200	59250
8700	59250
10200	59250
11700	59250
13200	59250
14700	59250
16200	59250
17700	59250
19200	59250
20700	59250
22200	59250
23700	59250
25200	59250
26700	59250
28200	59250
29700	59250
31200	59250
32700	59250
34200	59250
35700	59250
37200	59250
38700	59250
40200	59250
41700	59250
43200	59250
44700	59250
46200	59250
47700	59250
49200	59250
50700	59250
52200	59250
53700	59250
55200	59250
56700	59250
58200	59250
59700	59250
61200	59250
-28800	60750
-27300	60750
-25800	60750
-24300	60750
-22800	60750
-21300	60750
-19800	60750
-18300	60750
-16800	60750
-15300	60750
-13800	60750
-12300	60750
-10800	60750
-9300	60750
-7800	60750
-6300	60750
-4800	60750
-3300	60750
-1800	60750
-300	60750
1200	60750
2700	60750
4200	60750
5700	60750
7200	60750
8700	60750
10200	60750
11700	60750
13200	60750
14700	60750
16200	60750
17700	60750
19200	60750
20700	60750
22200	60750
23700	60750
25200	60750
26700	60750
28200	60750
29700	60750
31200	60750
32700	60750
34200	60750
35700	60750
37200	60750
38700	60750
40200	60750
41700	60750
43200	60750
44700	60750
46200	60750
47700	60750
49200	60750
50700	60750
52200	60750
53700	60750
55200	60750
56700	60750
58200	60750
59700	60750
61200	60750
-27300	62250
-25800	62250
-24300	62250
-22800	62250
-21300	62250
-19800	62250
-18300	62250
-16800	62250
-15300	62250
-13800	62250
-12300	62250
-10800	62250
-9300	62250
-7800	62250
-6300	62250
-4800	62250
-3300	62250
-1800	62250
-300	62250
1200	62250
2700	62250
4200	62250
5700	62250
7200	62250
8700	62250
10200	62250
11700	62250
13200	62250
14700	62250
16200	62250
17700	62250
19200	62250
20700	62250
22200	62250
23700	62250
25200	62250
26700	62250
28200	62250
29700	62250
31200	62250
32700	62250
34200	62250
35700	62250
37200	62250
38700	62250
40200	62250
41700	62250
43200	62250
44700	62250
46200	62250
47700	62250
49200	62250
50700	62250
52200	62250
53700	62250
55200	62250
56700	62250
58200	62250
59700	62250
-27300	63750
-25800	63750
-24300	63750
-22800	63750
-21300	63750
-19800	63750
-18300	63750
-16800	63750
-15300	63750
-13800	63750
-12300	63750
-10800	63750
-9300	63750
-7800	63750
-6300	63750
-4800	63750
-3300	63750
-1800	63750
-300	63750
1200	63750
2700	63750
4200	63750
5700	63750
7200	63750
8700	63750
10200	63750
11700	63750
13200	63750
14700	63750
16200	63750
17700	63750
19200	63750
20700	63750
22200	63750
23700	63750
25200	63750
26700	63750
28200	63750
29700	63750
31200	63750
32700	63750
